employee_code,date,shift,check_in,check_out,regular_minutes,late_minutes,early_leave_minutes,overtime_minutes,status
EMP0028,2026-06-11,SHIFT_C,2026-06-11 22:00:00,2026-06-11 06:46:00,480,0,0,46,PRESENT
EMP0028,2026-06-12,SHIFT_C,2026-06-12 22:00:00,2026-06-12 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-06-15,SHIFT_C,2026-06-15 22:00:00,2026-06-15 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-06-16,SHIFT_C,2026-06-16 22:37:00,2026-06-16 06:00:00,443,37,0,0,PRESENT
EMP0028,2026-06-17,SHIFT_C,2026-06-17 22:00:00,2026-06-17 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-06-18,SHIFT_C,2026-06-18 22:05:00,2026-06-18 06:00:00,475,5,0,0,PRESENT
EMP0028,2026-06-19,SHIFT_C,2026-06-19 22:00:00,2026-06-19 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-06-22,SHIFT_C,2026-06-22 22:00:00,2026-06-22 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-06-23,SHIFT_C,,,0,0,0,0,ABSENT
EMP0028,2026-06-24,SHIFT_C,2026-06-24 22:32:00,2026-06-24 06:00:00,448,32,0,0,PRESENT
EMP0028,2026-06-25,SHIFT_C,2026-06-25 22:00:00,2026-06-25 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-06-26,SHIFT_C,2026-06-26 22:00:00,2026-06-26 02:00:00,240,0,0,0,HALF_DAY
EMP0028,2026-06-29,SHIFT_C,2026-06-29 22:00:00,2026-06-29 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-06-30,SHIFT_C,2026-06-30 22:00:00,2026-06-30 06:56:00,480,0,0,56,PRESENT
EMP0028,2026-07-01,SHIFT_C,,,0,0,0,0,ABSENT
EMP0028,2026-07-02,SHIFT_C,2026-07-02 22:00:00,2026-07-02 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-03,SHIFT_C,2026-07-03 22:00:00,2026-07-03 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-06,SHIFT_C,2026-07-06 22:00:00,2026-07-06 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-07,SHIFT_C,,,0,0,0,0,ABSENT
EMP0028,2026-07-08,SHIFT_C,2026-07-08 22:00:00,2026-07-08 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-09,SHIFT_C,2026-07-09 22:00:00,2026-07-09 06:29:00,480,0,0,29,PRESENT
EMP0028,2026-07-10,SHIFT_C,2026-07-10 22:43:00,2026-07-10 06:29:00,415,43,22,51,PRESENT
EMP0028,2026-07-13,SHIFT_C,2026-07-13 22:19:00,2026-07-13 06:00:00,461,19,0,0,PRESENT
EMP0028,2026-07-14,SHIFT_C,2026-07-14 22:00:00,2026-07-14 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-15,SHIFT_C,2026-07-15 22:00:00,2026-07-15 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-16,SHIFT_C,2026-07-16 22:00:00,2026-07-16 06:38:00,480,0,0,38,PRESENT
EMP0028,2026-07-17,SHIFT_C,2026-07-17 22:00:00,2026-07-17 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-20,SHIFT_C,2026-07-20 22:29:00,2026-07-20 06:00:00,451,29,0,0,PRESENT
EMP0028,2026-07-21,SHIFT_C,2026-07-21 22:00:00,2026-07-21 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-22,SHIFT_C,2026-07-22 22:17:00,2026-07-22 06:00:00,463,17,0,0,PRESENT
EMP0028,2026-07-23,SHIFT_C,2026-07-23 22:00:00,2026-07-23 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-24,SHIFT_C,2026-07-24 22:00:00,2026-07-24 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-27,SHIFT_C,2026-07-27 22:00:00,2026-07-27 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-28,SHIFT_C,2026-07-28 22:10:00,2026-07-28 05:41:00,451,10,19,0,PRESENT
EMP0028,2026-07-29,SHIFT_C,2026-07-29 22:00:00,2026-07-29 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-30,SHIFT_C,2026-07-30 22:00:00,2026-07-30 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-07-31,SHIFT_C,2026-07-31 22:00:00,2026-07-31 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-03,SHIFT_C,2026-08-03 22:00:00,2026-08-03 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-04,SHIFT_C,2026-08-04 22:00:00,2026-08-04 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-05,SHIFT_C,2026-08-05 22:00:00,2026-08-05 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-06,SHIFT_C,2026-08-06 22:41:00,2026-08-06 06:00:00,439,41,0,0,PRESENT
EMP0028,2026-08-07,SHIFT_C,2026-08-07 22:00:00,2026-08-07 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-10,SHIFT_C,2026-08-10 22:00:00,2026-08-10 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-11,SHIFT_C,2026-08-11 22:00:00,2026-08-11 07:41:00,480,0,0,101,PRESENT
EMP0028,2026-08-12,SHIFT_C,2026-08-12 22:00:00,2026-08-12 07:42:00,480,0,0,102,PRESENT
EMP0028,2026-08-13,SHIFT_C,2026-08-13 22:00:00,2026-08-13 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-14,SHIFT_C,2026-08-14 22:00:00,2026-08-14 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-17,SHIFT_C,2026-08-17 22:00:00,2026-08-17 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-18,SHIFT_C,2026-08-18 22:00:00,2026-08-18 07:54:00,480,0,0,114,PRESENT
EMP0028,2026-08-19,SHIFT_C,2026-08-19 22:42:00,2026-08-19 06:00:00,438,42,0,0,PRESENT
EMP0028,2026-08-20,SHIFT_C,2026-08-20 22:00:00,2026-08-20 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-21,SHIFT_C,2026-08-21 22:00:00,2026-08-21 07:56:00,480,0,0,116,PRESENT
EMP0028,2026-08-24,SHIFT_C,2026-08-24 22:00:00,2026-08-24 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-08-25,SHIFT_C,,,0,0,0,0,LEAVE
EMP0028,2026-08-26,SHIFT_C,2026-08-26 22:05:00,2026-08-26 06:00:00,475,5,0,0,PRESENT
EMP0028,2026-08-27,SHIFT_C,2026-08-27 22:05:00,2026-08-27 06:00:00,475,5,0,0,PRESENT
EMP0028,2026-08-28,SHIFT_C,2026-08-28 22:34:00,2026-08-28 07:53:00,446,34,0,113,PRESENT
EMP0028,2026-08-31,SHIFT_C,2026-08-31 22:21:00,2026-08-31 06:00:00,459,21,0,0,PRESENT
EMP0028,2026-09-01,SHIFT_C,2026-09-01 22:00:00,2026-09-01 05:54:00,474,0,6,0,PRESENT
EMP0028,2026-09-02,SHIFT_C,2026-09-02 22:10:00,2026-09-02 06:28:00,470,10,0,28,PRESENT
EMP0028,2026-09-03,SHIFT_C,2026-09-03 22:00:00,2026-09-03 06:17:00,480,0,0,17,PRESENT
EMP0028,2026-09-04,SHIFT_C,2026-09-04 22:00:00,2026-09-04 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-09-07,SHIFT_C,2026-09-07 22:00:00,2026-09-07 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-09-08,SHIFT_C,2026-09-08 22:26:00,2026-09-08 06:00:00,454,26,0,0,PRESENT
EMP0028,2026-09-09,SHIFT_C,2026-09-09 22:00:00,2026-09-09 06:00:00,480,0,0,0,PRESENT
EMP0028,2026-09-10,SHIFT_C,2026-09-10 22:43:00,2026-09-10 06:00:00,437,43,0,0,PRESENT
EMP0028,2026-09-11,SHIFT_C,2026-09-11 22:08:00,2026-09-11 06:00:00,472,8,0,0,PRESENT
EMP0029,2025-12-15,SHIFT_C,2025-12-15 22:00:00,2025-12-15 06:00:00,480,0,0,0,PRESENT
EMP0029,2025-12-16,SHIFT_C,2025-12-16 22:00:00,2025-12-16 07:19:00,480,0,0,79,PRESENT
EMP0029,2025-12-17,SHIFT_C,2025-12-17 22:00:00,2025-12-17 06:00:00,480,0,0,0,PRESENT
EMP0029,2025-12-18,SHIFT_C,2025-12-18 22:00:00,2025-12-18 06:00:00,480,0,0,0,PRESENT
EMP0029,2025-12-19,SHIFT_C,2025-12-19 22:00:00,2025-12-19 06:00:00,480,0,0,0,PRESENT
EMP0029,2025-12-22,SHIFT_C,2025-12-22 22:00:00,2025-12-22 06:00:00,480,0,0,0,PRESENT
EMP0029,2025-12-23,SHIFT_C,2025-12-23 22:00:00,2025-12-23 06:58:00,480,0,0,58,PRESENT
EMP0029,2025-12-24,SHIFT_C,2025-12-24 22:00:00,2025-12-24 06:00:00,480,0,0,0,PRESENT
EMP0029,2025-12-25,SHIFT_C,,,0,0,0,0,HOLIDAY
EMP0029,2025-12-26,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2025-12-29,SHIFT_C,2025-12-29 22:11:00,2025-12-29 06:00:00,469,11,0,0,PRESENT
EMP0029,2025-12-30,SHIFT_C,2025-12-30 22:00:00,2025-12-30 06:00:00,480,0,0,0,PRESENT
EMP0029,2025-12-31,SHIFT_C,,,0,0,0,0,HOLIDAY
EMP0029,2026-01-01,SHIFT_C,,,0,0,0,0,HOLIDAY
EMP0029,2026-01-02,SHIFT_C,2026-01-02 22:27:00,2026-01-02 06:00:00,453,27,0,0,PRESENT
EMP0029,2026-01-05,SHIFT_C,2026-01-05 22:33:00,2026-01-05 06:00:00,447,33,0,0,PRESENT
EMP0029,2026-01-06,SHIFT_C,2026-01-06 22:23:00,2026-01-06 06:00:00,457,23,0,0,PRESENT
EMP0029,2026-01-07,SHIFT_C,2026-01-07 22:27:00,2026-01-07 06:00:00,453,27,0,0,PRESENT
EMP0029,2026-01-08,SHIFT_C,2026-01-08 22:45:00,2026-01-08 06:00:00,435,45,0,0,PRESENT
EMP0029,2026-01-09,SHIFT_C,2026-01-09 22:00:00,2026-01-09 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-12,SHIFT_C,2026-01-12 22:00:00,2026-01-12 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-13,SHIFT_C,2026-01-13 22:00:00,2026-01-13 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-14,SHIFT_C,2026-01-14 22:00:00,2026-01-14 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-15,SHIFT_C,2026-01-15 22:00:00,2026-01-15 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-16,SHIFT_C,2026-01-16 22:18:00,2026-01-16 06:00:00,462,18,0,0,PRESENT
EMP0029,2026-01-19,SHIFT_C,2026-01-19 22:00:00,2026-01-19 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-20,SHIFT_C,2026-01-20 22:00:00,2026-01-20 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-21,SHIFT_C,2026-01-21 22:00:00,2026-01-21 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-22,SHIFT_C,2026-01-22 22:00:00,2026-01-22 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-23,SHIFT_C,2026-01-23 22:00:00,2026-01-23 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-26,SHIFT_C,2026-01-26 22:00:00,2026-01-26 02:00:00,240,0,0,0,HALF_DAY
EMP0029,2026-01-27,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2026-01-28,SHIFT_C,2026-01-28 22:30:00,2026-01-28 07:07:00,450,30,0,67,PRESENT
EMP0029,2026-01-29,SHIFT_C,2026-01-29 22:00:00,2026-01-29 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-01-30,SHIFT_C,2026-01-30 22:00:00,2026-01-30 07:00:00,480,0,0,60,PRESENT
EMP0029,2026-02-02,SHIFT_C,2026-02-02 22:35:00,2026-02-02 06:00:00,445,35,0,0,PRESENT
EMP0029,2026-02-03,SHIFT_C,2026-02-03 22:00:00,2026-02-03 05:42:00,462,0,18,0,PRESENT
EMP0029,2026-02-04,SHIFT_C,,,0,0,0,0,HOLIDAY
EMP0029,2026-02-05,SHIFT_C,2026-02-05 22:00:00,2026-02-05 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-06,SHIFT_C,2026-02-06 22:17:00,2026-02-06 06:00:00,463,17,0,0,PRESENT
EMP0029,2026-02-09,SHIFT_C,2026-02-09 22:00:00,2026-02-09 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-10,SHIFT_C,2026-02-10 22:00:00,2026-02-10 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-11,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2026-02-12,SHIFT_C,2026-02-12 22:00:00,2026-02-12 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-13,SHIFT_C,2026-02-13 22:00:00,2026-02-13 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-16,SHIFT_C,2026-02-16 22:00:00,2026-02-16 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-17,SHIFT_C,2026-02-17 22:00:00,2026-02-17 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-18,SHIFT_C,2026-02-18 22:00:00,2026-02-18 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-19,SHIFT_C,2026-02-19 22:00:00,2026-02-19 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-20,SHIFT_C,2026-02-20 22:00:00,2026-02-20 07:29:00,471,0,9,98,PRESENT
EMP0029,2026-02-23,SHIFT_C,2026-02-23 22:00:00,2026-02-23 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-24,SHIFT_C,2026-02-24 22:37:00,2026-02-24 06:00:00,443,37,0,0,PRESENT
EMP0029,2026-02-25,SHIFT_C,2026-02-25 22:00:00,2026-02-25 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-02-26,SHIFT_C,2026-02-26 22:00:00,2026-02-26 02:00:00,240,0,0,0,HALF_DAY
EMP0029,2026-02-27,SHIFT_C,2026-02-27 22:00:00,2026-02-27 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-02,SHIFT_C,2026-03-02 22:45:00,2026-03-02 06:00:00,435,45,0,0,PRESENT
EMP0029,2026-03-03,SHIFT_C,2026-03-03 22:20:00,2026-03-03 06:00:00,460,20,0,0,PRESENT
EMP0029,2026-03-04,SHIFT_C,2026-03-04 22:37:00,2026-03-04 06:00:00,443,37,0,0,PRESENT
EMP0029,2026-03-05,SHIFT_C,2026-03-05 22:00:00,2026-03-05 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-06,SHIFT_C,2026-03-06 22:00:00,2026-03-06 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-09,SHIFT_C,2026-03-09 22:00:00,2026-03-09 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-10,SHIFT_C,2026-03-10 22:35:00,2026-03-10 05:55:00,440,35,5,0,PRESENT
EMP0029,2026-03-11,SHIFT_C,,,0,0,0,0,LEAVE
EMP0029,2026-03-12,SHIFT_C,2026-03-12 22:33:00,2026-03-12 06:00:00,447,33,0,0,PRESENT
EMP0029,2026-03-13,SHIFT_C,2026-03-13 22:00:00,2026-03-13 05:34:00,454,0,26,0,PRESENT
EMP0029,2026-03-16,SHIFT_C,2026-03-16 22:00:00,2026-03-16 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-17,SHIFT_C,,,0,0,0,0,LEAVE
EMP0029,2026-03-18,SHIFT_C,2026-03-18 22:00:00,2026-03-18 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-19,SHIFT_C,2026-03-19 22:00:00,2026-03-19 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-20,SHIFT_C,2026-03-20 22:00:00,2026-03-20 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-23,SHIFT_C,2026-03-23 22:00:00,2026-03-23 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-24,SHIFT_C,2026-03-24 22:00:00,2026-03-24 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-25,SHIFT_C,2026-03-25 22:00:00,2026-03-25 02:00:00,240,0,0,0,HALF_DAY
EMP0029,2026-03-26,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2026-03-27,SHIFT_C,2026-03-27 22:00:00,2026-03-27 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-30,SHIFT_C,2026-03-30 22:00:00,2026-03-30 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-03-31,SHIFT_C,2026-03-31 22:00:00,2026-03-31 07:16:00,480,0,0,76,PRESENT
EMP0029,2026-04-01,SHIFT_C,2026-04-01 22:00:00,2026-04-01 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-02,SHIFT_C,2026-04-02 22:00:00,2026-04-02 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-03,SHIFT_C,2026-04-03 22:26:00,2026-04-03 06:00:00,454,26,0,0,PRESENT
EMP0029,2026-04-06,SHIFT_C,2026-04-06 22:00:00,2026-04-06 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-07,SHIFT_C,2026-04-07 22:00:00,2026-04-07 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-08,SHIFT_C,2026-04-08 22:00:00,2026-04-08 07:00:00,480,0,0,60,PRESENT
EMP0029,2026-04-09,SHIFT_C,2026-04-09 22:10:00,2026-04-09 06:00:00,470,10,0,0,PRESENT
EMP0029,2026-04-10,SHIFT_C,2026-04-10 22:00:00,2026-04-10 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-13,SHIFT_C,2026-04-13 22:00:00,2026-04-13 07:06:00,480,0,0,66,PRESENT
EMP0029,2026-04-14,SHIFT_C,2026-04-14 22:00:00,2026-04-14 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-15,SHIFT_C,2026-04-15 22:22:00,2026-04-15 06:00:00,458,22,0,0,PRESENT
EMP0029,2026-04-16,SHIFT_C,2026-04-16 22:27:00,2026-04-16 06:00:00,453,27,0,0,PRESENT
EMP0029,2026-04-17,SHIFT_C,,,0,0,0,0,LEAVE
EMP0029,2026-04-20,SHIFT_C,2026-04-20 22:00:00,2026-04-20 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-21,SHIFT_C,2026-04-21 22:16:00,2026-04-21 02:00:00,240,16,0,0,HALF_DAY
EMP0029,2026-04-22,SHIFT_C,2026-04-22 22:00:00,2026-04-22 07:44:00,480,0,0,104,PRESENT
EMP0029,2026-04-23,SHIFT_C,2026-04-23 22:00:00,2026-04-23 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-24,SHIFT_C,2026-04-24 22:27:00,2026-04-24 06:00:00,453,27,0,0,PRESENT
EMP0029,2026-04-27,SHIFT_C,2026-04-27 22:00:00,2026-04-27 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-28,SHIFT_C,2026-04-28 22:00:00,2026-04-28 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-29,SHIFT_C,2026-04-29 22:00:00,2026-04-29 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-04-30,SHIFT_C,2026-04-30 22:22:00,2026-04-30 06:00:00,458,22,0,0,PRESENT
EMP0029,2026-05-01,SHIFT_C,,,0,0,0,0,HOLIDAY
EMP0029,2026-05-04,SHIFT_C,2026-05-04 22:00:00,2026-05-04 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-05,SHIFT_C,2026-05-05 22:19:00,2026-05-05 07:29:00,461,19,0,89,PRESENT
EMP0029,2026-05-06,SHIFT_C,2026-05-06 22:00:00,2026-05-06 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-07,SHIFT_C,2026-05-07 22:00:00,2026-05-07 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-08,SHIFT_C,2026-05-08 22:06:00,2026-05-08 06:00:00,474,6,0,0,PRESENT
EMP0029,2026-05-11,SHIFT_C,2026-05-11 22:00:00,2026-05-11 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-12,SHIFT_C,2026-05-12 22:38:00,2026-05-12 07:13:00,442,38,0,73,PRESENT
EMP0029,2026-05-13,SHIFT_C,2026-05-13 22:00:00,2026-05-13 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-14,SHIFT_C,2026-05-14 22:00:00,2026-05-14 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-15,SHIFT_C,2026-05-15 22:00:00,2026-05-15 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-18,SHIFT_C,2026-05-18 22:00:00,2026-05-18 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-19,SHIFT_C,2026-05-19 22:00:00,2026-05-19 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-20,SHIFT_C,2026-05-20 22:13:00,2026-05-20 06:26:00,467,13,0,26,PRESENT
EMP0029,2026-05-21,SHIFT_C,2026-05-21 22:00:00,2026-05-21 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-22,SHIFT_C,2026-05-22 22:00:00,2026-05-22 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-05-25,SHIFT_C,2026-05-25 22:32:00,2026-05-25 07:12:00,448,32,0,72,PRESENT
EMP0029,2026-05-26,SHIFT_C,2026-05-26 22:00:00,2026-05-26 07:03:00,480,0,0,63,PRESENT
EMP0029,2026-05-27,SHIFT_C,2026-05-27 22:44:00,2026-05-27 06:00:00,436,44,0,0,PRESENT
EMP0029,2026-05-28,SHIFT_C,2026-05-28 22:37:00,2026-05-28 06:00:00,443,37,0,0,PRESENT
EMP0029,2026-05-29,SHIFT_C,2026-05-29 22:00:00,2026-05-29 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-01,SHIFT_C,2026-06-01 22:00:00,2026-06-01 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-02,SHIFT_C,2026-06-02 22:00:00,2026-06-02 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-03,SHIFT_C,2026-06-03 22:00:00,2026-06-03 07:41:00,480,0,0,101,PRESENT
EMP0029,2026-06-04,SHIFT_C,2026-06-04 22:38:00,2026-06-04 06:21:00,442,38,0,21,PRESENT
EMP0029,2026-06-05,SHIFT_C,2026-06-05 22:00:00,2026-06-05 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-08,SHIFT_C,2026-06-08 22:08:00,2026-06-08 06:00:00,472,8,0,0,PRESENT
EMP0029,2026-06-09,SHIFT_C,2026-06-09 22:00:00,2026-06-09 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-10,SHIFT_C,2026-06-10 22:00:00,2026-06-10 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-11,SHIFT_C,2026-06-11 22:40:00,2026-06-11 06:00:00,440,40,0,0,PRESENT
EMP0029,2026-06-12,SHIFT_C,2026-06-12 22:00:00,2026-06-12 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-15,SHIFT_C,2026-06-15 22:15:00,2026-06-15 06:00:00,465,15,0,0,PRESENT
EMP0029,2026-06-16,SHIFT_C,2026-06-16 22:00:00,2026-06-16 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-17,SHIFT_C,2026-06-17 22:00:00,2026-06-17 07:36:00,480,0,0,96,PRESENT
EMP0029,2026-06-18,SHIFT_C,2026-06-18 22:00:00,2026-06-18 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-19,SHIFT_C,2026-06-19 22:16:00,2026-06-19 06:00:00,464,16,0,0,PRESENT
EMP0029,2026-06-22,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2026-06-23,SHIFT_C,2026-06-23 22:00:00,2026-06-23 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-24,SHIFT_C,2026-06-24 22:00:00,2026-06-24 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-25,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2026-06-26,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2026-06-29,SHIFT_C,2026-06-29 22:00:00,2026-06-29 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-06-30,SHIFT_C,2026-06-30 22:00:00,2026-06-30 05:32:00,452,0,28,0,PRESENT
EMP0029,2026-07-01,SHIFT_C,2026-07-01 22:00:00,2026-07-01 07:49:00,480,0,0,109,PRESENT
EMP0029,2026-07-02,SHIFT_C,2026-07-02 22:00:00,2026-07-02 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-03,SHIFT_C,,,0,0,0,0,LEAVE
EMP0029,2026-07-06,SHIFT_C,,,0,0,0,0,LEAVE
EMP0029,2026-07-07,SHIFT_C,2026-07-07 22:00:00,2026-07-07 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-08,SHIFT_C,2026-07-08 22:30:00,2026-07-08 06:00:00,450,30,0,0,PRESENT
EMP0029,2026-07-09,SHIFT_C,2026-07-09 22:00:00,2026-07-09 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-10,SHIFT_C,2026-07-10 22:00:00,2026-07-10 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-13,SHIFT_C,2026-07-13 22:18:00,2026-07-13 06:00:00,462,18,0,0,PRESENT
EMP0029,2026-07-14,SHIFT_C,2026-07-14 22:00:00,2026-07-14 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-15,SHIFT_C,2026-07-15 22:36:00,2026-07-15 06:00:00,444,36,0,0,PRESENT
EMP0029,2026-07-16,SHIFT_C,2026-07-16 22:00:00,2026-07-16 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-17,SHIFT_C,2026-07-17 22:00:00,2026-07-17 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-20,SHIFT_C,2026-07-20 22:00:00,2026-07-20 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-21,SHIFT_C,2026-07-21 22:00:00,2026-07-21 07:31:00,480,0,0,91,PRESENT
EMP0029,2026-07-22,SHIFT_C,2026-07-22 22:24:00,2026-07-22 06:00:00,456,24,0,0,PRESENT
EMP0029,2026-07-23,SHIFT_C,2026-07-23 22:44:00,2026-07-23 06:00:00,436,44,0,0,PRESENT
EMP0029,2026-07-24,SHIFT_C,2026-07-24 22:00:00,2026-07-24 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-27,SHIFT_C,,,0,0,0,0,ABSENT
EMP0029,2026-07-28,SHIFT_C,2026-07-28 22:00:00,2026-07-28 07:59:00,480,0,0,119,PRESENT
EMP0029,2026-07-29,SHIFT_C,2026-07-29 22:00:00,2026-07-29 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-07-30,SHIFT_C,2026-07-30 22:16:00,2026-07-30 06:00:00,464,16,0,0,PRESENT
EMP0029,2026-07-31,SHIFT_C,2026-07-31 22:22:00,2026-07-31 06:00:00,458,22,0,0,PRESENT
EMP0029,2026-08-03,SHIFT_C,2026-08-03 22:00:00,2026-08-03 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-08-04,SHIFT_C,2026-08-04 22:00:00,2026-08-04 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-08-05,SHIFT_C,2026-08-05 22:00:00,2026-08-05 06:00:00,480,0,0,0,PRESENT
EMP0029,2026-08-06,SHIFT_C,2026-08-06 22:10:00,2026-08-06 06:00:00,470,10,0,0,PRESENT
EMP0029,2026-08-07,SHIFT_C,2026-08-07 22:42:00,2026-08-07 06:00:00,438,42,0,0,PRESENT
