employee_code,kpi_code,period,target,actual,achievement_percentage,weight,weighted_score,source
EMP0044,DEFECT_RATE,2025-12,2,1.38,144.59,10,14.46,PRODUCTION
EMP0044,SAFETY_INCIDENTS,2025-12,0,0,150,10,15,PRODUCTION
EMP0045,ATTENDANCE_RATE,2025-12,95,80.95,85.21,20,17.04,ATTENDANCE
EMP0045,PUNCTUALITY,2025-12,90,64.71,71.9,10,7.19,ATTENDANCE
EMP0045,PRODUCTION_TARGET_ACHIEVEMENT,2025-12,100,69.62,69.62,30,20.89,PRODUCTION
EMP0045,QUALITY_RATE,2025-12,98,96.71,98.68,20,19.74,PRODUCTION
EMP0045,DEFECT_RATE,2025-12,2,3.29,60.76,10,6.08,PRODUCTION
EMP0045,SAFETY_INCIDENTS,2025-12,0,0,150,10,15,PRODUCTION
EMP0046,ATTENDANCE_RATE,2025-12,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0046,PUNCTUALITY,2025-12,90,90,100,10,10,ATTENDANCE
EMP0046,PRODUCTION_TARGET_ACHIEVEMENT,2025-12,100,48.68,48.68,30,14.6,PRODUCTION
EMP0046,QUALITY_RATE,2025-12,98,90.76,92.61,20,18.52,PRODUCTION
EMP0046,DEFECT_RATE,2025-12,2,9.24,21.64,10,2.16,PRODUCTION
EMP0046,SAFETY_INCIDENTS,2025-12,0,1,100,10,10,PRODUCTION
EMP0047,ATTENDANCE_RATE,2025-12,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0047,PUNCTUALITY,2025-12,90,73.68,81.87,10,8.19,ATTENDANCE
EMP0047,PRODUCTION_TARGET_ACHIEVEMENT,2025-12,100,73.9,73.9,30,22.17,PRODUCTION
EMP0047,QUALITY_RATE,2025-12,98,96.65,98.62,20,19.72,PRODUCTION
EMP0047,DEFECT_RATE,2025-12,2,3.35,59.62,10,5.96,PRODUCTION
EMP0047,SAFETY_INCIDENTS,2025-12,0,0,150,10,15,PRODUCTION
EMP0049,ATTENDANCE_RATE,2025-12,95,90.48,95.24,15,14.29,ATTENDANCE
EMP0049,QUALITY_RATE,2025-12,98,0,0,25,0,PRODUCTION
EMP0049,DEFECT_RATE,2025-12,2,0,150,20,30,PRODUCTION
EMP0049,MANAGEMENT_EFFECTIVENESS,2025-12,90,52.47,58.3,40,23.32,MANUAL
EMP0050,ATTENDANCE_RATE,2025-12,95,76.19,80.2,20,16.04,ATTENDANCE
EMP0050,PUNCTUALITY,2025-12,90,50,55.56,15,8.33,ATTENDANCE
EMP0050,QUALITY_RATE,2025-12,98,0,0,35,0,PRODUCTION
EMP0050,DEFECT_RATE,2025-12,2,0,150,30,45,PRODUCTION
EMP0051,ATTENDANCE_RATE,2025-12,95,80.95,85.21,20,17.04,ATTENDANCE
EMP0051,PUNCTUALITY,2025-12,90,76.47,84.97,15,12.75,ATTENDANCE
EMP0051,QUALITY_RATE,2025-12,98,0,0,35,0,PRODUCTION
EMP0051,DEFECT_RATE,2025-12,2,0,150,30,45,PRODUCTION
EMP0052,ATTENDANCE_RATE,2025-12,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0052,PUNCTUALITY,2025-12,90,80,88.89,15,13.33,ATTENDANCE
EMP0052,QUALITY_RATE,2025-12,98,0,0,35,0,PRODUCTION
EMP0052,DEFECT_RATE,2025-12,2,0,150,30,45,PRODUCTION
EMP0054,ATTENDANCE_RATE,2025-12,95,85.71,90.23,20,18.05,ATTENDANCE
EMP0054,PUNCTUALITY,2025-12,90,38.89,43.21,15,6.48,ATTENDANCE
EMP0054,QUALITY_RATE,2025-12,98,0,0,35,0,PRODUCTION
EMP0054,DEFECT_RATE,2025-12,2,0,150,30,45,PRODUCTION
EMP0055,ATTENDANCE_RATE,2025-12,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0055,PUNCTUALITY,2025-12,90,57.89,64.33,15,9.65,ATTENDANCE
EMP0055,QUALITY_RATE,2025-12,98,0,0,35,0,PRODUCTION
EMP0055,DEFECT_RATE,2025-12,2,0,150,30,45,PRODUCTION
EMP0057,ATTENDANCE_RATE,2025-12,95,80.95,85.21,20,17.04,ATTENDANCE
EMP0057,PUNCTUALITY,2025-12,90,88.24,98.04,15,14.71,ATTENDANCE
EMP0057,QUALITY_RATE,2025-12,98,0,0,35,0,PRODUCTION
EMP0057,DEFECT_RATE,2025-12,2,0,150,30,45,PRODUCTION
EMP0059,ATTENDANCE_RATE,2025-12,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0059,PUNCTUALITY,2025-12,90,70,77.78,15,11.67,ATTENDANCE
EMP0059,QUALITY_RATE,2025-12,98,0,0,35,0,PRODUCTION
EMP0059,DEFECT_RATE,2025-12,2,0,150,30,45,PRODUCTION
EMP0061,ATTENDANCE_RATE,2025-12,95,85.71,90.23,15,13.53,ATTENDANCE
EMP0061,TASK_COMPLETION_RATE,2025-12,95,73.88,77.77,25,19.44,MANUAL
EMP0061,COST_EFFICIENCY,2025-12,90,65.83,73.15,20,14.63,MANUAL
EMP0061,MANAGEMENT_EFFECTIVENESS,2025-12,90,67.22,74.69,40,29.88,MANUAL
EMP0062,ATTENDANCE_RATE,2025-12,95,85.71,90.23,30,27.07,ATTENDANCE
EMP0062,PUNCTUALITY,2025-12,90,61.11,67.9,20,13.58,ATTENDANCE
EMP0062,TASK_COMPLETION_RATE,2025-12,95,69.08,72.72,30,21.82,MANUAL
EMP0062,COST_EFFICIENCY,2025-12,90,65.45,72.72,20,14.54,MANUAL
EMP0063,ATTENDANCE_RATE,2025-12,95,100,105.26,30,31.58,ATTENDANCE
EMP0063,PUNCTUALITY,2025-12,90,71.43,79.37,20,15.87,ATTENDANCE
EMP0063,TASK_COMPLETION_RATE,2025-12,95,52.36,55.12,30,16.54,MANUAL
EMP0063,COST_EFFICIENCY,2025-12,90,50.56,56.18,20,11.24,MANUAL
EMP0064,ATTENDANCE_RATE,2025-12,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0064,PUNCTUALITY,2025-12,90,85,94.44,20,18.89,ATTENDANCE
EMP0064,TASK_COMPLETION_RATE,2025-12,95,65.88,69.35,30,20.81,MANUAL
EMP0064,COST_EFFICIENCY,2025-12,90,67.01,74.46,20,14.89,MANUAL
EMP0065,ATTENDANCE_RATE,2025-12,95,76.19,80.2,30,24.06,ATTENDANCE
EMP0065,PUNCTUALITY,2025-12,90,81.25,90.28,20,18.06,ATTENDANCE
EMP0065,TASK_COMPLETION_RATE,2025-12,95,100,105.26,30,31.58,MANUAL
EMP0065,COST_EFFICIENCY,2025-12,90,98.26,109.18,20,21.84,MANUAL
EMP0066,ATTENDANCE_RATE,2025-12,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0066,PUNCTUALITY,2025-12,90,52.63,58.48,20,11.7,ATTENDANCE
EMP0066,TASK_COMPLETION_RATE,2025-12,95,45.45,47.84,30,14.35,MANUAL
EMP0066,COST_EFFICIENCY,2025-12,90,43.52,48.36,20,9.67,MANUAL
EMP0067,ATTENDANCE_RATE,2025-12,95,100,105.26,30,31.58,ATTENDANCE
EMP0067,PUNCTUALITY,2025-12,90,90.48,100.53,20,20.11,ATTENDANCE
EMP0067,TASK_COMPLETION_RATE,2025-12,95,72.92,76.76,30,23.03,MANUAL
EMP0067,COST_EFFICIENCY,2025-12,90,69.08,76.76,20,15.35,MANUAL
EMP0068,ATTENDANCE_RATE,2025-12,95,100,105.26,30,31.58,ATTENDANCE
EMP0068,PUNCTUALITY,2025-12,90,66.67,74.07,20,14.81,ATTENDANCE
EMP0068,TASK_COMPLETION_RATE,2025-12,95,71.56,75.33,30,22.6,MANUAL
EMP0068,COST_EFFICIENCY,2025-12,90,69.98,77.76,20,15.55,MANUAL
EMP0069,ATTENDANCE_RATE,2025-12,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0069,PUNCTUALITY,2025-12,90,89.47,99.42,20,19.88,ATTENDANCE
EMP0069,TASK_COMPLETION_RATE,2025-12,95,65.43,68.87,30,20.66,MANUAL
EMP0069,COST_EFFICIENCY,2025-12,90,64.54,71.71,20,14.34,MANUAL
EMP0070,ATTENDANCE_RATE,2025-12,95,80.95,85.21,30,25.56,ATTENDANCE
EMP0070,PUNCTUALITY,2025-12,90,64.71,71.9,20,14.38,ATTENDANCE
EMP0070,TASK_COMPLETION_RATE,2025-12,95,67.96,71.54,30,21.46,MANUAL
EMP0070,COST_EFFICIENCY,2025-12,90,69.64,77.38,20,15.48,MANUAL
EMP0071,ATTENDANCE_RATE,2025-12,95,90.48,95.24,15,14.29,ATTENDANCE
EMP0071,TASK_COMPLETION_RATE,2025-12,95,81.32,85.6,25,21.4,MANUAL
EMP0071,COST_EFFICIENCY,2025-12,90,69.84,77.6,20,15.52,MANUAL
EMP0071,MANAGEMENT_EFFECTIVENESS,2025-12,90,70.56,78.4,40,31.36,MANUAL
EMP0072,ATTENDANCE_RATE,2025-12,95,80.95,85.21,30,25.56,ATTENDANCE
EMP0072,PUNCTUALITY,2025-12,90,64.71,71.9,20,14.38,ATTENDANCE
EMP0072,TASK_COMPLETION_RATE,2025-12,95,47.42,49.92,35,17.47,MANUAL
EMP0072,COST_EFFICIENCY,2025-12,90,40.61,45.12,15,6.77,MANUAL
EMP0073,ATTENDANCE_RATE,2025-12,95,76.19,80.2,30,24.06,ATTENDANCE
EMP0073,PUNCTUALITY,2025-12,90,68.75,76.39,20,15.28,ATTENDANCE
EMP0073,TASK_COMPLETION_RATE,2025-12,95,67.69,71.25,35,24.94,MANUAL
EMP0073,COST_EFFICIENCY,2025-12,90,72.9,81,15,12.15,MANUAL
EMP0075,ATTENDANCE_RATE,2025-12,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0075,PUNCTUALITY,2025-12,90,84.21,93.57,20,18.71,ATTENDANCE
EMP0075,TASK_COMPLETION_RATE,2025-12,95,63.8,67.16,35,23.51,MANUAL
EMP0075,COST_EFFICIENCY,2025-12,90,63.07,70.08,15,10.51,MANUAL
EMP0076,ATTENDANCE_RATE,2025-12,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0076,PUNCTUALITY,2025-12,90,70,77.78,20,15.56,ATTENDANCE
EMP0076,TASK_COMPLETION_RATE,2025-12,95,72.82,76.65,35,26.83,MANUAL
EMP0076,COST_EFFICIENCY,2025-12,90,62.42,69.35,15,10.4,MANUAL
EMP0077,ATTENDANCE_RATE,2025-12,95,100,105.26,30,31.58,ATTENDANCE
EMP0077,PUNCTUALITY,2025-12,90,71.43,79.37,20,15.87,ATTENDANCE
EMP0077,TASK_COMPLETION_RATE,2025-12,95,68.12,71.71,35,25.1,MANUAL
EMP0077,COST_EFFICIENCY,2025-12,90,59.43,66.03,15,9.9,MANUAL
EMP0078,ATTENDANCE_RATE,2025-12,95,100,105.26,30,31.58,ATTENDANCE
EMP0078,PUNCTUALITY,2025-12,90,76.19,84.66,20,16.93,ATTENDANCE
EMP0078,TASK_COMPLETION_RATE,2025-12,95,70.49,74.2,35,25.97,MANUAL
EMP0078,COST_EFFICIENCY,2025-12,90,65.52,72.8,15,10.92,MANUAL
EMP0079,ATTENDANCE_RATE,2025-12,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0079,PUNCTUALITY,2025-12,90,89.47,99.42,20,19.88,ATTENDANCE
EMP0079,TASK_COMPLETION_RATE,2025-12,95,67.72,71.28,35,24.95,MANUAL
EMP0079,COST_EFFICIENCY,2025-12,90,68.69,76.32,15,11.45,MANUAL
EMP0080,ATTENDANCE_RATE,2025-12,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0080,PUNCTUALITY,2025-12,90,75,83.33,20,16.67,ATTENDANCE
EMP0080,TASK_COMPLETION_RATE,2025-12,95,100,105.26,35,36.84,MANUAL
EMP0080,COST_EFFICIENCY,2025-12,90,100,111.11,15,16.67,MANUAL
EMP0082,ATTENDANCE_RATE,2025-12,95,80.95,85.21,30,25.56,ATTENDANCE
EMP0082,PUNCTUALITY,2025-12,90,52.94,58.82,20,11.76,ATTENDANCE
EMP0082,TASK_COMPLETION_RATE,2025-12,95,72.45,76.26,35,26.69,MANUAL
EMP0082,COST_EFFICIENCY,2025-12,90,75.28,83.64,15,12.55,MANUAL
EMP0083,ATTENDANCE_RATE,2025-12,95,100,105.26,15,15.79,ATTENDANCE
EMP0083,TASK_COMPLETION_RATE,2025-12,95,78.8,82.95,35,29.03,MANUAL
EMP0083,MANAGEMENT_EFFECTIVENESS,2025-12,90,74.66,82.95,50,41.48,MANUAL
EMP0084,ATTENDANCE_RATE,2025-12,95,85.71,90.23,30,27.07,ATTENDANCE
EMP0084,PUNCTUALITY,2025-12,90,66.67,74.07,20,14.81,ATTENDANCE
EMP0084,TASK_COMPLETION_RATE,2025-12,95,61.37,64.6,50,32.3,MANUAL
EMP0085,ATTENDANCE_RATE,2025-12,95,90.48,95.24,30,28.57,ATTENDANCE
EMP0085,PUNCTUALITY,2025-12,90,73.68,81.87,20,16.37,ATTENDANCE
EMP0085,TASK_COMPLETION_RATE,2025-12,95,71.88,75.66,50,37.83,MANUAL
EMP0086,ATTENDANCE_RATE,2025-12,95,100,105.26,30,31.58,ATTENDANCE
EMP0086,PUNCTUALITY,2025-12,90,100,111.11,20,22.22,ATTENDANCE
EMP0086,TASK_COMPLETION_RATE,2025-12,95,65.25,68.68,50,34.34,MANUAL
EMP0087,ATTENDANCE_RATE,2025-12,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0087,PUNCTUALITY,2025-12,90,60,66.67,20,13.33,ATTENDANCE
EMP0087,TASK_COMPLETION_RATE,2025-12,95,80.03,84.24,50,42.12,MANUAL
EMP0088,ATTENDANCE_RATE,2025-12,95,95.24,100.25,30,30.08,ATTENDANCE
EMP0088,PUNCTUALITY,2025-12,90,85,94.44,20,18.89,ATTENDANCE
EMP0088,TASK_COMPLETION_RATE,2025-12,95,73.36,77.22,50,38.61,MANUAL
EMP0089,ATTENDANCE_RATE,2025-12,95,100,105.26,30,31.58,ATTENDANCE
EMP0089,PUNCTUALITY,2025-12,90,57.14,63.49,20,12.7,ATTENDANCE
EMP0089,TASK_COMPLETION_RATE,2025-12,95,66.1,69.58,50,34.79,MANUAL
EMP0091,ATTENDANCE_RATE,2025-12,95,95.24,100.25,10,10.03,ATTENDANCE
EMP0091,TASK_COMPLETION_RATE,2025-12,95,66.86,70.38,20,14.08,MANUAL
EMP0091,COST_EFFICIENCY,2025-12,90,62.72,69.69,25,17.42,MANUAL
EMP0091,MANAGEMENT_EFFECTIVENESS,2025-12,90,59.62,66.24,45,29.81,MANUAL
EMP0092,ATTENDANCE_RATE,2025-12,95,100,105.26,25,26.32,ATTENDANCE
EMP0092,PUNCTUALITY,2025-12,90,90.48,100.53,15,15.08,ATTENDANCE
EMP0092,TASK_COMPLETION_RATE,2025-12,95,69.77,73.44,30,22.03,MANUAL
EMP0092,COST_EFFICIENCY,2025-12,90,69.34,77.04,30,23.11,MANUAL
EMP0093,ATTENDANCE_RATE,2025-12,95,100,105.26,25,26.32,ATTENDANCE
EMP0093,PUNCTUALITY,2025-12,90,76.19,84.66,15,12.7,ATTENDANCE
EMP0093,TASK_COMPLETION_RATE,2025-12,95,75.81,79.8,30,23.94,MANUAL
EMP0093,COST_EFFICIENCY,2025-12,90,70.45,78.28,30,23.48,MANUAL
EMP0094,ATTENDANCE_RATE,2025-12,95,90.48,95.24,25,23.81,ATTENDANCE
EMP0094,PUNCTUALITY,2025-12,90,68.42,76.02,15,11.4,ATTENDANCE
EMP0094,TASK_COMPLETION_RATE,2025-12,95,67.45,71,30,21.3,MANUAL
EMP0094,COST_EFFICIENCY,2025-12,90,63.9,71,30,21.3,MANUAL
EMP0095,ATTENDANCE_RATE,2025-12,95,100,105.26,25,26.32,ATTENDANCE
EMP0095,PUNCTUALITY,2025-12,90,100,111.11,15,16.67,ATTENDANCE
EMP0095,TASK_COMPLETION_RATE,2025-12,95,61.85,65.1,30,19.53,MANUAL
EMP0095,COST_EFFICIENCY,2025-12,90,63,70,30,21,MANUAL
EMP0096,ATTENDANCE_RATE,2025-12,95,80.95,85.21,25,21.3,ATTENDANCE
EMP0096,PUNCTUALITY,2025-12,90,52.94,58.82,15,8.82,ATTENDANCE
EMP0096,TASK_COMPLETION_RATE,2025-12,95,98.8,104,30,31.2,MANUAL
EMP0096,COST_EFFICIENCY,2025-12,90,83.7,93,30,27.9,MANUAL
EMP0097,ATTENDANCE_RATE,2025-12,95,95.24,100.25,25,25.06,ATTENDANCE
EMP0097,PUNCTUALITY,2025-12,90,80,88.89,15,13.33,ATTENDANCE
EMP0097,TASK_COMPLETION_RATE,2025-12,95,91.98,96.82,30,29.05,MANUAL
EMP0097,COST_EFFICIENCY,2025-12,90,96.41,107.12,30,32.14,MANUAL
EMP0098,ATTENDANCE_RATE,2025-12,95,100,105.26,25,26.32,ATTENDANCE
EMP0098,PUNCTUALITY,2025-12,90,100,111.11,15,16.67,ATTENDANCE
EMP0098,TASK_COMPLETION_RATE,2025-12,95,83.58,87.98,30,26.39,MANUAL
EMP0098,COST_EFFICIENCY,2025-12,90,73.21,81.34,30,24.4,MANUAL
EMP0100,ATTENDANCE_RATE,2025-12,95,85.71,90.23,25,22.56,ATTENDANCE
EMP0100,PUNCTUALITY,2025-12,90,72.22,80.25,15,12.04,ATTENDANCE
EMP0100,TASK_COMPLETION_RATE,2025-12,95,36.71,38.64,30,11.59,MANUAL
EMP0100,COST_EFFICIENCY,2025-12,90,35.53,39.48,30,11.84,MANUAL
EMP0001,ATTENDANCE_RATE,2026-01,95,90.48,95.24,10,9.52,ATTENDANCE
EMP0001,MANAGEMENT_EFFECTIVENESS,2026-01,90,69.3,77,90,69.3,MANUAL
EMP0002,ATTENDANCE_RATE,2026-01,95,80.95,85.21,15,12.78,ATTENDANCE
EMP0002,TASK_COMPLETION_RATE,2026-01,95,79.14,83.3,35,29.16,MANUAL
EMP0002,MANAGEMENT_EFFECTIVENESS,2026-01,90,78.03,86.7,50,43.35,MANUAL
EMP0003,ATTENDANCE_RATE,2026-01,95,90.48,95.24,35,33.33,ATTENDANCE
EMP0003,PUNCTUALITY,2026-01,90,73.68,81.87,25,20.47,ATTENDANCE
EMP0003,TASK_COMPLETION_RATE,2026-01,95,92.17,97.02,40,38.81,MANUAL
EMP0004,ATTENDANCE_RATE,2026-01,95,95.24,100.25,35,35.09,ATTENDANCE
EMP0004,PUNCTUALITY,2026-01,90,90,100,25,25,ATTENDANCE
EMP0004,TASK_COMPLETION_RATE,2026-01,95,79.64,83.83,40,33.53,MANUAL
EMP0005,ATTENDANCE_RATE,2026-01,95,90.48,95.24,35,33.33,ATTENDANCE
EMP0005,PUNCTUALITY,2026-01,90,89.47,99.42,25,24.86,ATTENDANCE
EMP0005,TASK_COMPLETION_RATE,2026-01,95,72.45,76.26,40,30.5,MANUAL
EMP0007,ATTENDANCE_RATE,2026-01,95,100,105.26,35,36.84,ATTENDANCE
EMP0007,PUNCTUALITY,2026-01,90,100,111.11,25,27.78,ATTENDANCE
EMP0007,TASK_COMPLETION_RATE,2026-01,95,100,105.26,40,42.1,MANUAL
EMP0008,ATTENDANCE_RATE,2026-01,95,100,105.26,35,36.84,ATTENDANCE
EMP0008,PUNCTUALITY,2026-01,90,80.95,89.95,25,22.49,ATTENDANCE
EMP0008,TASK_COMPLETION_RATE,2026-01,95,75.05,79,40,31.6,MANUAL
EMP0009,ATTENDANCE_RATE,2026-01,95,90.48,95.24,15,14.29,ATTENDANCE
EMP0009,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,85.65,85.65,25,21.41,PRODUCTION
EMP0009,QUALITY_RATE,2026-01,98,95.48,97.43,15,14.61,PRODUCTION
EMP0009,DEFECT_RATE,2026-01,2,4.52,44.22,10,4.42,PRODUCTION
EMP0009,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0009,MANAGEMENT_EFFECTIVENESS,2026-01,90,55.33,61.48,25,15.37,MANUAL
EMP0010,ATTENDANCE_RATE,2026-01,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0010,PUNCTUALITY,2026-01,90,68.42,76.02,10,7.6,ATTENDANCE
EMP0010,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,54.59,54.59,30,16.38,PRODUCTION
EMP0010,QUALITY_RATE,2026-01,98,89.44,91.26,20,18.25,PRODUCTION
EMP0010,DEFECT_RATE,2026-01,2,10.56,18.94,10,1.89,PRODUCTION
EMP0010,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0011,ATTENDANCE_RATE,2026-01,95,100,105.26,20,21.05,ATTENDANCE
EMP0011,PUNCTUALITY,2026-01,90,61.9,68.78,10,6.88,ATTENDANCE
EMP0011,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,80.25,80.25,30,24.08,PRODUCTION
EMP0011,QUALITY_RATE,2026-01,98,97.8,99.79,20,19.96,PRODUCTION
EMP0011,DEFECT_RATE,2026-01,2,2.2,90.71,10,9.07,PRODUCTION
EMP0011,SAFETY_INCIDENTS,2026-01,0,1,100,10,10,PRODUCTION
EMP0012,ATTENDANCE_RATE,2026-01,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0012,PUNCTUALITY,2026-01,90,47.37,52.63,10,5.26,ATTENDANCE
EMP0012,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,75.03,75.03,30,22.51,PRODUCTION
EMP0012,QUALITY_RATE,2026-01,98,98.01,100.01,20,20,PRODUCTION
EMP0012,DEFECT_RATE,2026-01,2,1.99,100.64,10,10.06,PRODUCTION
EMP0012,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0013,ATTENDANCE_RATE,2026-01,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0013,PUNCTUALITY,2026-01,90,60,66.67,10,6.67,ATTENDANCE
EMP0013,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,100.2,100.2,30,30.06,PRODUCTION
EMP0013,QUALITY_RATE,2026-01,98,99.6,101.64,20,20.33,PRODUCTION
EMP0013,DEFECT_RATE,2026-01,2,0.4,150,10,15,PRODUCTION
EMP0013,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0014,ATTENDANCE_RATE,2026-01,95,85.71,90.23,20,18.05,ATTENDANCE
EMP0014,PUNCTUALITY,2026-01,90,44.44,49.38,10,4.94,ATTENDANCE
EMP0014,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,77.19,77.19,30,23.16,PRODUCTION
EMP0014,QUALITY_RATE,2026-01,98,95.77,97.72,20,19.54,PRODUCTION
EMP0014,DEFECT_RATE,2026-01,2,4.23,47.28,10,4.73,PRODUCTION
EMP0014,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0015,ATTENDANCE_RATE,2026-01,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0015,PUNCTUALITY,2026-01,90,75,83.33,10,8.33,ATTENDANCE
EMP0015,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,72.31,72.31,30,21.69,PRODUCTION
EMP0015,QUALITY_RATE,2026-01,98,96.87,98.85,20,19.77,PRODUCTION
EMP0015,DEFECT_RATE,2026-01,2,3.13,63.96,10,6.4,PRODUCTION
EMP0015,SAFETY_INCIDENTS,2026-01,0,1,100,10,10,PRODUCTION
EMP0016,ATTENDANCE_RATE,2026-01,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0016,PUNCTUALITY,2026-01,90,75,83.33,10,8.33,ATTENDANCE
EMP0016,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,68.49,68.49,30,20.55,PRODUCTION
EMP0016,QUALITY_RATE,2026-01,98,96.55,98.52,20,19.7,PRODUCTION
EMP0016,DEFECT_RATE,2026-01,2,3.45,57.96,10,5.8,PRODUCTION
EMP0016,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0017,ATTENDANCE_RATE,2026-01,95,100,105.26,20,21.05,ATTENDANCE
EMP0017,PUNCTUALITY,2026-01,90,76.19,84.66,10,8.47,ATTENDANCE
EMP0017,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,74.79,74.79,30,22.44,PRODUCTION
EMP0017,QUALITY_RATE,2026-01,98,95.75,97.71,20,19.54,PRODUCTION
EMP0017,DEFECT_RATE,2026-01,2,4.25,47.11,10,4.71,PRODUCTION
EMP0017,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0018,ATTENDANCE_RATE,2026-01,95,90.48,95.24,20,19.05,ATTENDANCE
EMP0018,PUNCTUALITY,2026-01,90,78.95,87.72,10,8.77,ATTENDANCE
EMP0018,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,62.49,62.49,30,18.75,PRODUCTION
EMP0018,QUALITY_RATE,2026-01,98,95.8,97.76,20,19.55,PRODUCTION
EMP0018,DEFECT_RATE,2026-01,2,4.2,47.64,10,4.76,PRODUCTION
EMP0018,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0019,ATTENDANCE_RATE,2026-01,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0019,PUNCTUALITY,2026-01,90,100,111.11,10,11.11,ATTENDANCE
EMP0019,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,79.69,79.69,30,23.91,PRODUCTION
EMP0019,QUALITY_RATE,2026-01,98,96.43,98.39,20,19.68,PRODUCTION
EMP0019,DEFECT_RATE,2026-01,2,3.57,55.95,10,5.6,PRODUCTION
EMP0019,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0020,ATTENDANCE_RATE,2026-01,95,95.24,100.25,20,20.05,ATTENDANCE
EMP0020,PUNCTUALITY,2026-01,90,100,111.11,10,11.11,ATTENDANCE
EMP0020,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,68.08,68.08,30,20.42,PRODUCTION
EMP0020,QUALITY_RATE,2026-01,98,96.56,98.53,20,19.71,PRODUCTION
EMP0020,DEFECT_RATE,2026-01,2,3.44,58.21,10,5.82,PRODUCTION
EMP0020,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0022,ATTENDANCE_RATE,2026-01,95,100,105.26,20,21.05,ATTENDANCE
EMP0022,PUNCTUALITY,2026-01,90,95.24,105.82,10,10.58,ATTENDANCE
EMP0022,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,67.33,67.33,30,20.2,PRODUCTION
EMP0022,QUALITY_RATE,2026-01,98,96.63,98.6,20,19.72,PRODUCTION
EMP0022,DEFECT_RATE,2026-01,2,3.37,59.27,10,5.93,PRODUCTION
EMP0022,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0023,ATTENDANCE_RATE,2026-01,95,100,105.26,20,21.05,ATTENDANCE
EMP0023,PUNCTUALITY,2026-01,90,71.43,79.37,10,7.94,ATTENDANCE
EMP0023,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,115.09,115.09,30,34.53,PRODUCTION
EMP0023,QUALITY_RATE,2026-01,98,99.68,101.71,20,20.34,PRODUCTION
EMP0023,DEFECT_RATE,2026-01,2,0.32,150,10,15,PRODUCTION
EMP0023,SAFETY_INCIDENTS,2026-01,0,0,150,10,15,PRODUCTION
EMP0024,ATTENDANCE_RATE,2026-01,95,100,105.26,20,21.05,ATTENDANCE
EMP0024,PUNCTUALITY,2026-01,90,95.24,105.82,10,10.58,ATTENDANCE
EMP0024,PRODUCTION_TARGET_ACHIEVEMENT,2026-01,100,77.67,77.67,30,23.3,PRODUCTION
EMP0024,QUALITY_RATE,2026-01,98,95.67,97.62,20,19.52,PRODUCTION
EMP0024,DEFECT_RATE,2026-01,2,4.33,46.18,10,4.62,PRODUCTION
