employee_code,date,shift,target_units,produced_units,defective_units,rework_units,downtime_minutes,safety_incidents
EMP0018,2025-10-17,SHIFT_C,125,73,4,1,29,0
EMP0018,2025-10-20,SHIFT_C,149,99,4,2,26,0
EMP0018,2025-10-21,SHIFT_C,111,76,3,1,22,0
EMP0018,2025-10-22,SHIFT_C,131,78,3,1,22,0
EMP0018,2025-10-24,SHIFT_C,131,84,4,2,11,0
EMP0018,2025-10-27,SHIFT_C,145,90,4,2,60,0
EMP0018,2025-10-28,SHIFT_C,126,82,3,2,1,0
EMP0018,2025-10-29,SHIFT_C,145,85,4,3,0,0
EMP0018,2025-10-30,SHIFT_C,113,70,3,2,16,0
EMP0018,2025-11-03,SHIFT_C,149,96,5,3,11,0
EMP0018,2025-11-04,SHIFT_C,145,92,4,2,23,0
EMP0018,2025-11-05,SHIFT_C,115,75,3,1,4,0
EMP0018,2025-11-07,SHIFT_C,143,89,4,2,23,0
EMP0018,2025-11-10,SHIFT_C,138,87,3,2,24,0
EMP0018,2025-11-11,SHIFT_C,145,90,4,2,55,0
EMP0018,2025-11-12,SHIFT_C,114,69,3,2,2,0
EMP0018,2025-11-13,SHIFT_C,115,78,3,2,6,0
EMP0018,2025-11-14,SHIFT_C,139,90,4,2,28,0
EMP0018,2025-11-17,SHIFT_C,116,72,3,1,29,0
EMP0018,2025-11-18,SHIFT_C,149,91,4,1,7,0
EMP0018,2025-11-19,SHIFT_C,131,89,4,1,58,0
EMP0018,2025-11-20,SHIFT_C,118,72,3,1,14,0
EMP0018,2025-11-21,SHIFT_C,134,82,3,1,2,0
EMP0018,2025-11-24,SHIFT_C,122,73,3,2,3,0
EMP0018,2025-11-25,SHIFT_C,116,73,4,2,18,0
EMP0018,2025-11-26,SHIFT_C,126,86,4,1,30,0
EMP0018,2025-11-27,SHIFT_C,119,71,4,3,5,0
EMP0018,2025-11-28,SHIFT_C,129,85,3,1,6,0
EMP0018,2025-12-01,SHIFT_C,112,67,3,1,16,0
EMP0018,2025-12-02,SHIFT_C,137,82,3,2,11,0
EMP0018,2025-12-03,SHIFT_C,120,71,3,1,29,0
EMP0018,2025-12-04,SHIFT_C,126,76,3,1,3,0
EMP0018,2025-12-05,SHIFT_C,116,79,3,2,21,0
EMP0018,2025-12-08,SHIFT_C,114,72,4,2,16,0
EMP0018,2025-12-09,SHIFT_C,138,85,4,2,30,0
EMP0018,2025-12-10,SHIFT_C,148,88,4,2,20,0
EMP0018,2025-12-12,SHIFT_C,120,72,4,2,23,0
EMP0018,2025-12-15,SHIFT_C,113,76,4,1,12,0
EMP0018,2025-12-16,SHIFT_C,143,81,3,1,20,0
EMP0018,2025-12-17,SHIFT_C,110,65,3,2,16,0
EMP0018,2025-12-18,SHIFT_C,123,77,3,1,29,0
EMP0018,2025-12-19,SHIFT_C,133,87,3,2,27,0
EMP0018,2025-12-22,SHIFT_C,115,73,3,2,44,0
EMP0018,2025-12-23,SHIFT_C,113,73,3,1,62,0
EMP0018,2025-12-24,SHIFT_C,146,83,3,2,24,0
EMP0018,2025-12-26,SHIFT_C,134,89,4,1,20,0
EMP0018,2025-12-29,SHIFT_C,150,90,4,2,46,0
EMP0018,2025-12-30,SHIFT_C,113,65,3,1,5,0
EMP0018,2026-01-02,SHIFT_C,127,81,4,2,17,0
EMP0018,2026-01-05,SHIFT_C,120,73,3,1,24,0
EMP0018,2026-01-06,SHIFT_C,137,93,4,1,37,0
EMP0018,2026-01-07,SHIFT_C,147,94,4,3,17,0
EMP0018,2026-01-08,SHIFT_C,133,79,3,2,13,0
EMP0018,2026-01-09,SHIFT_C,144,83,3,2,5,0
EMP0018,2026-01-12,SHIFT_C,122,80,3,1,30,0
EMP0018,2026-01-13,SHIFT_C,113,77,3,2,61,0
EMP0018,2026-01-14,SHIFT_C,131,89,4,3,10,0
EMP0018,2026-01-15,SHIFT_C,145,85,4,3,30,0
EMP0018,2026-01-16,SHIFT_C,125,75,4,3,25,0
EMP0018,2026-01-19,SHIFT_C,148,94,4,2,6,0
EMP0018,2026-01-20,SHIFT_C,146,85,3,2,21,0
EMP0018,2026-01-21,SHIFT_C,127,83,3,1,12,0
EMP0018,2026-01-22,SHIFT_C,125,81,4,2,24,0
EMP0018,2026-01-23,SHIFT_C,133,78,3,1,9,0
EMP0018,2026-01-26,SHIFT_C,123,75,3,1,26,0
EMP0018,2026-01-27,SHIFT_C,124,74,4,1,21,0
EMP0018,2026-01-28,SHIFT_C,147,100,4,3,34,0
EMP0018,2026-01-29,SHIFT_C,127,76,3,1,10,0
EMP0018,2026-01-30,SHIFT_C,139,84,3,2,72,0
EMP0018,2026-02-02,SHIFT_C,122,69,3,1,27,0
EMP0018,2026-02-03,SHIFT_C,138,80,3,2,60,0
EMP0018,2026-02-05,SHIFT_C,135,88,4,1,28,0
EMP0018,2026-02-06,SHIFT_C,141,92,5,3,27,0
EMP0018,2026-02-09,SHIFT_C,145,85,3,1,26,0
EMP0018,2026-02-10,SHIFT_C,125,71,3,1,19,0
EMP0018,2026-02-11,SHIFT_C,134,89,4,2,43,0
EMP0018,2026-02-12,SHIFT_C,146,100,4,2,13,0
EMP0018,2026-02-13,SHIFT_C,126,77,4,2,8,0
EMP0018,2026-02-16,SHIFT_C,130,81,3,1,25,0
EMP0018,2026-02-17,SHIFT_C,111,76,3,2,27,0
EMP0018,2026-02-18,SHIFT_C,134,79,3,2,14,0
EMP0018,2026-02-19,SHIFT_C,126,78,3,1,28,0
EMP0018,2026-02-20,SHIFT_C,133,84,4,2,19,0
EMP0018,2026-02-23,SHIFT_C,114,65,3,1,55,0
EMP0018,2026-02-24,SHIFT_C,150,101,5,3,4,0
EMP0018,2026-02-25,SHIFT_C,120,79,4,2,66,0
EMP0018,2026-02-26,SHIFT_C,132,86,4,2,13,0
EMP0018,2026-02-27,SHIFT_C,128,79,3,2,49,0
EMP0018,2026-03-02,SHIFT_C,139,84,3,1,15,0
EMP0018,2026-03-03,SHIFT_C,137,93,4,2,28,0
EMP0018,2026-03-04,SHIFT_C,140,81,4,2,19,0
EMP0018,2026-03-05,SHIFT_C,139,83,3,2,18,0
EMP0018,2026-03-06,SHIFT_C,121,78,4,1,75,0
EMP0018,2026-03-09,SHIFT_C,126,85,4,2,75,0
EMP0018,2026-03-10,SHIFT_C,137,86,3,2,10,0
EMP0018,2026-03-11,SHIFT_C,122,69,3,2,68,0
EMP0018,2026-03-12,SHIFT_C,134,82,3,1,10,0
EMP0018,2026-03-13,SHIFT_C,138,88,4,3,17,0
EMP0018,2026-03-16,SHIFT_C,140,82,4,2,5,0
EMP0018,2026-03-17,SHIFT_C,149,96,4,3,4,0
EMP0018,2026-03-18,SHIFT_C,112,70,3,1,1,0
EMP0018,2026-03-19,SHIFT_C,118,80,3,2,29,0
EMP0018,2026-03-20,SHIFT_C,121,77,3,1,70,0
EMP0018,2026-03-23,SHIFT_C,142,85,4,3,40,0
EMP0018,2026-03-24,SHIFT_C,131,89,4,2,15,0
EMP0018,2026-03-25,SHIFT_C,120,70,3,2,28,0
EMP0018,2026-03-26,SHIFT_C,133,77,3,2,14,0
EMP0018,2026-03-27,SHIFT_C,123,73,4,1,10,0
EMP0018,2026-03-30,SHIFT_C,116,78,3,1,67,0
EMP0018,2026-03-31,SHIFT_C,145,94,5,2,30,0
EMP0018,2026-04-01,SHIFT_C,138,89,4,1,0,0
EMP0018,2026-04-02,SHIFT_C,123,83,3,1,1,0
EMP0018,2026-04-03,SHIFT_C,116,73,3,2,15,0
EMP0018,2026-04-06,SHIFT_C,114,76,3,1,21,0
EMP0018,2026-04-07,SHIFT_C,120,75,4,2,7,0
EMP0018,2026-04-08,SHIFT_C,133,80,3,1,0,0
EMP0018,2026-04-09,SHIFT_C,114,73,4,2,30,0
EMP0018,2026-04-10,SHIFT_C,139,86,3,2,71,0
EMP0018,2026-04-13,SHIFT_C,143,88,4,1,19,0
EMP0018,2026-04-14,SHIFT_C,114,75,3,1,12,0
EMP0018,2026-04-15,SHIFT_C,121,73,3,1,7,0
EMP0018,2026-04-16,SHIFT_C,137,82,4,1,15,0
EMP0018,2026-04-17,SHIFT_C,129,73,4,2,37,0
EMP0018,2026-04-20,SHIFT_C,143,88,4,2,28,0
EMP0018,2026-04-21,SHIFT_C,133,84,4,2,18,0
EMP0018,2026-04-22,SHIFT_C,145,92,5,3,15,0
EMP0018,2026-04-23,SHIFT_C,126,84,3,2,18,0
EMP0018,2026-04-24,SHIFT_C,126,72,3,1,4,0
EMP0018,2026-04-27,SHIFT_C,134,86,3,2,18,0
EMP0018,2026-04-28,SHIFT_C,125,76,4,2,24,0
EMP0018,2026-04-29,SHIFT_C,113,69,3,2,23,0
EMP0018,2026-04-30,SHIFT_C,141,91,5,2,21,0
EMP0018,2026-05-04,SHIFT_C,141,85,3,1,15,0
EMP0018,2026-05-07,SHIFT_C,118,74,3,1,23,0
EMP0018,2026-05-08,SHIFT_C,128,74,3,1,27,0
EMP0018,2026-05-11,SHIFT_C,131,78,3,2,30,0
EMP0018,2026-05-12,SHIFT_C,146,96,4,1,24,0
EMP0018,2026-05-15,SHIFT_C,116,73,3,2,43,0
EMP0018,2026-05-18,SHIFT_C,150,85,4,1,30,0
EMP0018,2026-05-19,SHIFT_C,126,76,4,1,1,0
EMP0018,2026-05-20,SHIFT_C,129,81,3,1,24,0
EMP0018,2026-05-21,SHIFT_C,114,77,3,2,21,1
EMP0018,2026-05-22,SHIFT_C,145,89,4,3,57,0
EMP0018,2026-05-25,SHIFT_C,117,70,3,2,15,0
EMP0018,2026-05-26,SHIFT_C,112,68,3,1,6,0
EMP0018,2026-05-27,SHIFT_C,132,78,3,2,4,0
EMP0018,2026-05-28,SHIFT_C,142,97,4,2,0,0
EMP0018,2026-05-29,SHIFT_C,133,78,4,3,8,0
EMP0018,2026-06-01,SHIFT_C,147,86,3,2,0,0
EMP0018,2026-06-02,SHIFT_C,113,76,4,1,7,0
EMP0018,2026-06-03,SHIFT_C,145,96,4,2,18,0
EMP0018,2026-06-04,SHIFT_C,131,76,4,3,19,0
EMP0018,2026-06-05,SHIFT_C,131,80,3,2,15,0
EMP0018,2026-06-08,SHIFT_C,113,74,3,2,28,0
EMP0018,2026-06-09,SHIFT_C,139,83,3,2,3,0
EMP0018,2026-06-10,SHIFT_C,144,81,4,2,2,0
EMP0018,2026-06-11,SHIFT_C,112,75,4,2,68,0
EMP0018,2026-06-12,SHIFT_C,147,87,3,1,19,0
EMP0018,2026-06-15,SHIFT_C,122,83,3,1,15,0
EMP0018,2026-06-16,SHIFT_C,128,73,4,2,22,0
EMP0018,2026-06-17,SHIFT_C,136,90,4,3,7,0
EMP0018,2026-06-18,SHIFT_C,143,88,4,2,0,0
EMP0018,2026-06-19,SHIFT_C,113,76,4,3,29,0
EMP0018,2026-06-22,SHIFT_C,136,84,3,1,13,0
EMP0018,2026-06-23,SHIFT_C,130,81,3,2,12,0
EMP0018,2026-06-24,SHIFT_C,139,93,5,3,11,0
EMP0018,2026-06-25,SHIFT_C,135,88,4,1,25,0
EMP0018,2026-06-26,SHIFT_C,142,90,5,2,16,0
EMP0018,2026-06-29,SHIFT_C,150,94,4,2,11,0
EMP0018,2026-06-30,SHIFT_C,136,91,5,2,9,0
EMP0018,2026-07-01,SHIFT_C,127,83,3,1,18,0
EMP0018,2026-07-02,SHIFT_C,129,86,3,1,11,0
EMP0018,2026-07-03,SHIFT_C,125,86,3,1,10,0
EMP0018,2026-07-06,SHIFT_C,120,71,3,2,13,0
EMP0018,2026-07-07,SHIFT_C,127,74,3,2,17,0
EMP0018,2026-07-08,SHIFT_C,130,74,3,1,11,0
EMP0018,2026-07-09,SHIFT_C,140,89,4,2,22,0
EMP0018,2026-07-10,SHIFT_C,150,101,4,2,26,0
EMP0018,2026-07-13,SHIFT_C,135,92,5,3,54,0
EMP0018,2026-07-14,SHIFT_C,122,73,3,2,23,0
EMP0018,2026-07-15,SHIFT_C,145,87,3,1,26,0
EMP0018,2026-07-16,SHIFT_C,150,84,4,2,15,0
EMP0018,2026-07-20,SHIFT_C,133,82,4,2,13,0
EMP0018,2026-07-21,SHIFT_C,131,89,4,2,5,0
EMP0018,2026-07-22,SHIFT_C,136,83,4,2,24,0
EMP0018,2026-07-23,SHIFT_C,114,65,3,1,26,0
EMP0018,2026-07-24,SHIFT_C,116,76,4,3,23,0
EMP0018,2026-07-27,SHIFT_C,137,89,4,1,16,0
EMP0018,2026-07-28,SHIFT_C,123,78,3,1,19,1
EMP0018,2026-07-29,SHIFT_C,135,87,4,3,12,0
EMP0018,2026-07-30,SHIFT_C,147,93,4,2,16,0
EMP0018,2026-07-31,SHIFT_C,148,86,3,1,17,0
EMP0018,2026-08-03,SHIFT_C,118,79,3,2,16,0
EMP0018,2026-08-04,SHIFT_C,120,80,3,2,21,0
EMP0018,2026-08-06,SHIFT_C,125,79,4,2,27,0
EMP0018,2026-08-07,SHIFT_C,141,95,5,3,22,0
EMP0018,2026-08-10,SHIFT_C,140,84,3,1,11,0
EMP0018,2026-08-11,SHIFT_C,131,75,4,1,19,0
EMP0018,2026-08-12,SHIFT_C,138,93,5,2,6,0
EMP0018,2026-08-13,SHIFT_C,123,69,3,1,12,0
EMP0018,2026-08-14,SHIFT_C,136,82,4,1,1,0
EMP0018,2026-08-17,SHIFT_C,147,86,3,1,10,0
EMP0018,2026-08-18,SHIFT_C,137,92,4,2,30,0
EMP0018,2026-08-19,SHIFT_C,133,88,4,3,8,0
EMP0018,2026-08-20,SHIFT_C,111,64,3,2,17,0
EMP0018,2026-08-21,SHIFT_C,135,88,4,3,14,0
EMP0018,2026-08-24,SHIFT_C,136,81,4,2,11,0
EMP0018,2026-08-25,SHIFT_C,114,71,3,1,47,0
EMP0018,2026-08-26,SHIFT_C,133,78,3,1,20,0
EMP0018,2026-08-27,SHIFT_C,126,76,4,2,27,0
EMP0018,2026-08-28,SHIFT_C,122,76,3,1,18,0
EMP0018,2026-08-31,SHIFT_C,134,86,3,1,29,0
EMP0018,2026-09-01,SHIFT_C,130,89,4,2,2,0
EMP0018,2026-09-02,SHIFT_C,150,101,5,2,15,0
EMP0018,2026-09-03,SHIFT_C,135,77,3,1,25,0
EMP0018,2026-09-04,SHIFT_C,113,66,3,2,1,0
EMP0018,2026-09-07,SHIFT_C,121,81,3,1,24,0
EMP0018,2026-09-08,SHIFT_C,142,82,4,3,9,0
EMP0018,2026-09-09,SHIFT_C,133,83,3,2,27,0
EMP0018,2026-09-10,SHIFT_C,121,79,3,2,25,0
EMP0018,2026-09-11,SHIFT_C,129,77,3,1,11,0
EMP0019,2025-09-11,SHIFT_B,117,94,4,2,1,0
EMP0019,2025-09-12,SHIFT_B,143,122,4,2,1,0
EMP0019,2025-09-15,SHIFT_B,140,109,4,2,14,0
EMP0019,2025-09-16,SHIFT_B,140,119,5,2,6,0
EMP0019,2025-09-17,SHIFT_B,123,94,4,2,18,0
EMP0019,2025-09-18,SHIFT_B,148,124,4,1,9,0
EMP0019,2025-09-19,SHIFT_B,137,116,5,2,28,0
EMP0019,2025-09-22,SHIFT_B,113,82,2,1,2,0
EMP0019,2025-09-23,SHIFT_B,143,109,3,1,3,0
EMP0019,2025-09-24,SHIFT_B,143,122,4,2,16,0
EMP0019,2025-09-25,SHIFT_B,126,100,3,2,2,0
EMP0019,2025-09-26,SHIFT_B,135,103,3,1,8,0
EMP0019,2025-09-29,SHIFT_B,121,92,4,2,22,0
EMP0019,2025-09-30,SHIFT_B,145,125,5,2,1,0
EMP0019,2025-10-01,SHIFT_B,129,104,3,2,9,0
EMP0019,2025-10-02,SHIFT_B,147,122,4,2,25,0
EMP0019,2025-10-03,SHIFT_B,136,107,4,2,33,0
EMP0019,2025-10-06,SHIFT_B,118,85,3,2,69,0
EMP0019,2025-10-07,SHIFT_B,113,91,4,2,29,0
EMP0019,2025-10-08,SHIFT_B,139,99,3,1,24,0
EMP0019,2025-10-09,SHIFT_B,133,97,3,1,21,0
EMP0019,2025-10-10,SHIFT_B,137,102,4,2,29,0
EMP0019,2025-10-13,SHIFT_B,128,105,3,2,38,0
EMP0019,2025-10-14,SHIFT_B,130,94,3,2,3,0
EMP0019,2025-10-15,SHIFT_B,132,107,3,2,15,0
EMP0019,2025-10-16,SHIFT_B,137,108,3,2,17,0
EMP0019,2025-10-17,SHIFT_B,145,105,3,1,15,0
EMP0019,2025-10-20,SHIFT_B,118,86,3,2,5,0
EMP0019,2025-10-21,SHIFT_B,132,97,4,3,16,0
EMP0019,2025-10-22,SHIFT_B,114,92,3,2,2,0
EMP0019,2025-10-24,SHIFT_B,110,84,3,2,7,0
EMP0019,2025-10-27,SHIFT_B,137,104,3,1,0,0
EMP0019,2025-10-28,SHIFT_B,142,110,3,1,15,0
EMP0019,2025-10-29,SHIFT_B,119,89,4,2,9,0
EMP0019,2025-10-30,SHIFT_B,123,101,3,2,17,0
EMP0019,2025-10-31,SHIFT_B,144,117,4,2,4,0
EMP0019,2025-11-03,SHIFT_B,131,105,4,2,29,0
EMP0019,2025-11-04,SHIFT_B,134,116,5,2,11,0
EMP0019,2025-11-05,SHIFT_B,141,111,3,1,16,0
EMP0019,2025-11-06,SHIFT_B,119,93,3,2,3,0
EMP0019,2025-11-07,SHIFT_B,133,106,3,1,8,0
EMP0019,2025-11-10,SHIFT_B,144,118,4,2,11,0
EMP0019,2025-11-11,SHIFT_B,132,95,3,1,15,0
EMP0019,2025-11-12,SHIFT_B,143,124,5,2,12,0
EMP0019,2025-11-13,SHIFT_B,114,87,3,2,2,0
EMP0019,2025-11-14,SHIFT_B,119,87,3,2,5,0
EMP0019,2025-11-17,SHIFT_B,117,91,4,2,2,0
EMP0019,2025-11-18,SHIFT_B,116,89,4,2,15,0
EMP0019,2025-11-19,SHIFT_B,117,85,3,1,29,0
EMP0019,2025-11-20,SHIFT_B,150,123,4,3,6,0
EMP0019,2025-11-21,SHIFT_B,144,115,5,3,9,0
EMP0019,2025-11-24,SHIFT_B,145,108,4,2,11,0
EMP0019,2025-11-25,SHIFT_B,143,107,4,2,19,0
EMP0019,2025-11-27,SHIFT_B,121,96,3,1,12,0
EMP0019,2025-11-28,SHIFT_B,143,107,4,2,19,0
EMP0019,2025-12-01,SHIFT_B,123,97,3,2,8,0
EMP0019,2025-12-02,SHIFT_B,124,89,4,2,16,0
EMP0019,2025-12-03,SHIFT_B,117,97,4,2,25,0
EMP0019,2025-12-04,SHIFT_B,140,100,3,2,8,0
EMP0019,2025-12-05,SHIFT_B,128,108,4,3,2,0
EMP0019,2025-12-08,SHIFT_B,134,101,3,2,1,0
EMP0019,2025-12-09,SHIFT_B,141,114,5,3,25,0
EMP0019,2025-12-10,SHIFT_B,140,121,5,2,0,0
EMP0019,2025-12-11,SHIFT_B,124,102,3,1,23,0
EMP0019,2025-12-12,SHIFT_B,124,89,3,1,18,0
EMP0019,2025-12-15,SHIFT_B,134,105,4,2,43,0
EMP0019,2025-12-16,SHIFT_B,123,94,3,2,0,0
EMP0019,2025-12-17,SHIFT_B,137,112,3,2,40,0
EMP0019,2025-12-18,SHIFT_B,142,102,3,2,22,0
EMP0019,2025-12-19,SHIFT_B,141,113,3,1,37,0
EMP0019,2025-12-22,SHIFT_B,122,91,3,2,16,0
EMP0019,2025-12-23,SHIFT_B,121,86,3,2,22,0
EMP0019,2025-12-24,SHIFT_B,129,100,3,1,3,0
EMP0019,2025-12-26,SHIFT_B,133,115,3,1,14,0
EMP0019,2025-12-29,SHIFT_B,150,111,3,1,44,1
EMP0019,2025-12-30,SHIFT_B,129,98,3,2,22,0
EMP0019,2026-01-02,SHIFT_B,130,95,4,3,21,0
EMP0019,2026-01-05,SHIFT_B,122,103,3,2,9,0
EMP0019,2026-01-06,SHIFT_B,110,92,4,1,6,0
EMP0019,2026-01-07,SHIFT_B,143,124,4,3,8,0
EMP0019,2026-01-08,SHIFT_B,116,89,3,2,22,0
EMP0019,2026-01-09,SHIFT_B,114,88,3,2,12,0
EMP0019,2026-01-12,SHIFT_B,119,88,4,2,29,0
EMP0019,2026-01-13,SHIFT_B,148,121,4,1,3,0
EMP0019,2026-01-14,SHIFT_B,131,96,3,1,17,0
EMP0019,2026-01-15,SHIFT_B,126,106,3,1,18,0
EMP0019,2026-01-16,SHIFT_B,150,123,5,3,26,0
EMP0019,2026-01-19,SHIFT_B,148,121,4,2,26,0
EMP0019,2026-01-20,SHIFT_B,137,112,4,2,9,0
EMP0019,2026-01-21,SHIFT_B,143,118,5,3,1,0
EMP0019,2026-01-22,SHIFT_B,111,83,2,1,20,0
EMP0019,2026-01-23,SHIFT_B,122,102,3,2,7,0
EMP0019,2026-01-26,SHIFT_B,122,96,4,2,61,0
EMP0019,2026-01-27,SHIFT_B,144,107,4,2,5,0
EMP0019,2026-01-28,SHIFT_B,110,86,3,2,14,0
EMP0019,2026-01-29,SHIFT_B,118,96,4,3,11,0
EMP0019,2026-01-30,SHIFT_B,139,108,4,1,5,0
EMP0019,2026-02-02,SHIFT_B,144,105,4,3,36,0
EMP0019,2026-02-03,SHIFT_B,138,117,4,2,16,0
EMP0019,2026-02-05,SHIFT_B,149,110,4,3,14,0
EMP0019,2026-02-06,SHIFT_B,141,105,3,1,11,0
EMP0019,2026-02-09,SHIFT_B,121,96,4,1,8,0
EMP0019,2026-02-10,SHIFT_B,117,95,3,2,9,0
EMP0019,2026-02-11,SHIFT_B,111,83,3,1,3,0
EMP0019,2026-02-12,SHIFT_B,122,104,3,2,9,0
EMP0019,2026-02-13,SHIFT_B,150,108,3,2,22,0
EMP0019,2026-02-16,SHIFT_B,131,108,3,1,29,0
EMP0019,2026-02-17,SHIFT_B,118,87,3,2,21,0
EMP0019,2026-02-18,SHIFT_B,134,112,3,1,9,0
EMP0019,2026-02-19,SHIFT_B,148,115,3,2,12,0
EMP0019,2026-02-20,SHIFT_B,138,114,3,2,17,0
EMP0019,2026-02-23,SHIFT_B,138,119,5,2,65,0
EMP0019,2026-02-24,SHIFT_B,138,112,4,1,19,0
EMP0019,2026-02-25,SHIFT_B,133,101,4,3,17,0
EMP0019,2026-02-26,SHIFT_B,128,100,4,3,22,0
EMP0019,2026-02-27,SHIFT_B,112,88,3,1,29,0
EMP0019,2026-03-02,SHIFT_B,130,111,3,2,49,0
EMP0019,2026-03-03,SHIFT_B,142,108,4,3,12,0
EMP0019,2026-03-04,SHIFT_B,128,96,4,1,8,0
EMP0019,2026-03-06,SHIFT_B,142,110,4,1,0,0
EMP0019,2026-03-09,SHIFT_B,134,103,4,2,21,0
EMP0019,2026-03-10,SHIFT_B,136,102,3,1,4,0
EMP0019,2026-03-11,SHIFT_B,132,106,4,3,21,0
EMP0019,2026-03-12,SHIFT_B,135,101,3,2,6,0
EMP0019,2026-03-13,SHIFT_B,134,112,4,1,46,0
EMP0019,2026-03-16,SHIFT_B,138,110,3,1,72,0
EMP0019,2026-03-17,SHIFT_B,146,118,5,2,60,1
EMP0019,2026-03-18,SHIFT_B,112,96,3,2,17,1
EMP0019,2026-03-19,SHIFT_B,119,103,3,2,21,0
EMP0019,2026-03-20,SHIFT_B,140,111,4,1,27,0
EMP0019,2026-03-23,SHIFT_B,139,103,3,2,24,0
EMP0019,2026-03-24,SHIFT_B,115,83,2,1,21,0
EMP0019,2026-03-25,SHIFT_B,126,97,4,2,69,0
EMP0019,2026-03-26,SHIFT_B,132,101,3,2,22,0
EMP0019,2026-03-27,SHIFT_B,118,95,3,1,29,0
EMP0019,2026-03-30,SHIFT_B,114,85,3,1,70,0
EMP0019,2026-03-31,SHIFT_B,125,104,3,2,4,0
EMP0019,2026-04-01,SHIFT_B,140,118,4,2,6,0
EMP0019,2026-04-02,SHIFT_B,144,113,5,3,11,0
EMP0019,2026-04-03,SHIFT_B,130,104,3,1,2,0
EMP0019,2026-04-06,SHIFT_B,141,105,4,2,23,0
EMP0019,2026-04-07,SHIFT_B,129,105,4,2,16,0
EMP0019,2026-04-08,SHIFT_B,132,102,4,2,22,0
EMP0019,2026-04-09,SHIFT_B,130,94,4,2,29,0
EMP0019,2026-04-10,SHIFT_B,135,98,4,1,7,0
EMP0019,2026-04-13,SHIFT_B,139,103,4,2,9,0
EMP0019,2026-04-14,SHIFT_B,119,92,3,2,2,0
EMP0019,2026-04-15,SHIFT_B,115,91,4,1,27,0
EMP0019,2026-04-16,SHIFT_B,150,128,5,3,7,0
EMP0019,2026-04-17,SHIFT_B,121,89,4,2,6,0
EMP0019,2026-04-20,SHIFT_B,113,96,3,2,27,0
EMP0019,2026-04-22,SHIFT_B,150,108,3,2,18,0
EMP0019,2026-04-23,SHIFT_B,122,93,4,1,16,0
EMP0019,2026-04-24,SHIFT_B,125,96,4,1,12,1
EMP0019,2026-04-27,SHIFT_B,142,116,5,2,27,0
EMP0019,2026-04-28,SHIFT_B,142,119,4,2,30,0
EMP0019,2026-04-29,SHIFT_B,113,89,4,1,26,0
EMP0019,2026-04-30,SHIFT_B,119,85,3,2,26,0
EMP0019,2026-05-04,SHIFT_B,125,107,3,1,22,0
EMP0019,2026-05-05,SHIFT_B,132,104,4,3,2,0
EMP0019,2026-05-07,SHIFT_B,140,115,5,3,15,0
EMP0019,2026-05-08,SHIFT_B,130,112,3,2,2,0
EMP0019,2026-05-11,SHIFT_B,116,87,3,2,18,0
EMP0019,2026-05-12,SHIFT_B,121,87,3,2,1,0
EMP0019,2026-05-13,SHIFT_B,127,107,3,1,5,0
EMP0019,2026-05-14,SHIFT_B,145,120,4,3,15,0
EMP0019,2026-05-15,SHIFT_B,118,95,3,1,21,0
EMP0019,2026-05-18,SHIFT_B,118,95,3,1,15,0
EMP0019,2026-05-19,SHIFT_B,115,93,3,2,22,0
EMP0019,2026-05-20,SHIFT_B,134,101,3,2,7,0
EMP0019,2026-05-21,SHIFT_B,147,115,5,3,9,0
EMP0019,2026-05-22,SHIFT_B,149,128,4,2,7,0
EMP0019,2026-05-25,SHIFT_B,149,129,4,1,15,0
EMP0019,2026-05-26,SHIFT_B,148,124,5,3,18,0
EMP0019,2026-05-27,SHIFT_B,147,112,3,1,35,0
EMP0019,2026-05-28,SHIFT_B,138,99,4,1,26,0
EMP0019,2026-05-29,SHIFT_B,144,112,4,3,18,0
EMP0019,2026-06-01,SHIFT_B,133,99,3,2,2,0
EMP0019,2026-06-02,SHIFT_B,131,107,3,1,20,0
EMP0019,2026-06-03,SHIFT_B,126,108,4,2,22,0
EMP0019,2026-06-04,SHIFT_B,129,93,3,2,14,0
EMP0019,2026-06-05,SHIFT_B,119,85,3,1,27,0
EMP0019,2026-06-08,SHIFT_B,129,107,3,2,21,0
EMP0019,2026-06-09,SHIFT_B,125,96,3,1,16,0
EMP0019,2026-06-10,SHIFT_B,138,111,4,3,30,0
EMP0019,2026-06-11,SHIFT_B,113,94,3,1,1,0
EMP0019,2026-06-12,SHIFT_B,140,104,4,2,8,0
EMP0019,2026-06-15,SHIFT_B,130,94,3,2,15,0
EMP0019,2026-06-16,SHIFT_B,150,107,4,1,8,0
EMP0019,2026-06-18,SHIFT_B,111,87,3,1,45,0
EMP0019,2026-06-19,SHIFT_B,139,116,3,2,19,0
EMP0019,2026-06-22,SHIFT_B,147,120,5,2,1,0
EMP0019,2026-06-23,SHIFT_B,148,112,3,2,30,0
EMP0019,2026-06-24,SHIFT_B,129,102,3,1,27,0
EMP0019,2026-06-25,SHIFT_B,119,84,3,1,27,0
EMP0019,2026-06-26,SHIFT_B,149,116,3,2,17,0
EMP0019,2026-06-29,SHIFT_B,121,97,3,2,20,0
EMP0019,2026-06-30,SHIFT_B,148,113,3,1,2,0
EMP0019,2026-07-01,SHIFT_B,136,104,3,2,24,0
EMP0019,2026-07-02,SHIFT_B,132,101,3,2,27,0
EMP0019,2026-07-03,SHIFT_B,136,102,3,1,27,1
